0	5597	5.0
0	5152	4.0
0	5015	4.0
0	10880	5.0
0	457	1.0
0	9865	4.0
0	914	5.0
0	8431	4.0
0	12814	3.0
0	4720	5.0
0	6161	5.0
0	12475	3.0
0	12882	1.0
0	1934	4.0
0	1022	2.0
0	12081	5.0
0	7298	3.0
0	6191	4.0
0	11189	1.0
0	7807	5.0
0	2425	4.0
0	7542	3.0
0	11902	5.0
0	4247	3.0
0	8590	2.0
0	9848	4.0
0	10154	4.0
0	7908	3.0
1	10017	3.0
1	9180	5.0
1	3971	3.0
1	10539	4.0
1	6597	5.0
1	5239	2.0
1	2676	3.0
1	12021	2.0
1	11183	4.0
1	7575	2.0
1	6968	4.0
1	11096	4.0
1	7637	3.0
1	4035	4.0
1	12092	2.0
1	10563	4.0
1	11093	4.0
1	1419	3.0
2	11120	4.0
2	5061	1.0
2	932	1.0
2	12958	1.0
2	10957	5.0
2	5329	1.0
2	5614	5.0
2	11265	1.0
2	5938	1.0
2	12526	4.0
2	212	3.0
2	939	3.0
2	8282	3.0
2	12429	1.0
2	9539	4.0
3	2413	3.0
3	3181	5.0
3	4720	2.0
3	4727	5.0
3	5200	1.0
3	8242	5.0
3	7683	1.0
3	6308	3.0
3	12482	2.0
3	9516	2.0
3	52	3.0
3	4034	1.0
3	7358	5.0
3	7269	1.0
3	12817	4.0
3	3023	3.0
3	8848	5.0
4	9452	5.0
4	13013	5.0
4	6644	5.0
4	5276	4.0
4	8599	4.0
4	9344	5.0
4	4911	5.0
4	81	5.0
4	4035	5.0
4	10077	5.0
4	2201	5.0
4	8197	3.0
4	7730	5.0
4	11851	5.0
4	7058	5.0
4	5614	5.0
5	399	4.0
5	2133	4.0
5	7026	5.0
5	4826	5.0
5	7150	1.0
5	8655	3.0
5	5237	5.0
5	2778	5.0
5	9445	3.0
5	4450	5.0
5	2480	4.0
5	12243	5.0
5	8810	5.0
5	2986	4.0
5	977	3.0
5	12067	4.0
5	2935	3.0
5	3277	5.0
5	1806	3.0
5	12475	5.0
5	4235	4.0
5	6275	5.0
5	143	4.0
5	7676	1.0
5	12462	4.0
5	2288	4.0
5	4004	4.0
5	1019	4.0
5	4718	4.0
5	8952	5.0
5	2983	5.0
5	5148	5.0
5	10311	4.0
5	6582	3.0
5	5885	4.0
5	8116	4.0
5	2110	4.0
5	6984	5.0
5	891	5.0
5	6406	4.0
5	10551	5.0
6	10267	5.0
6	7529	4.0
6	10066	4.0
6	8211	5.0
6	12277	4.0
6	1139	1.0
6	6177	4.0
6	3462	5.0
6	5843	5.0
6	4382	3.0
6	9007	3.0
6	1559	5.0
6	11897	4.0
6	9863	4.0
6	8958	5.0
6	9155	4.0
6	10481	5.0
6	11942	5.0
6	10028	4.0
6	5824	4.0
6	9334	5.0
6	1219	1.0
6	7457	4.0
7	2385	5.0
7	857	5.0
7	4583	5.0
7	916	5.0
7	8153	5.0
7	12492	4.0
7	8540	5.0
7	12567	5.0
7	5201	5.0
7	12916	4.0
7	11067	5.0
7	4004	5.0
7	8952	5.0
7	7116	4.0
7	11321	5.0
8	3718	3.0
8	4896	4.0
8	8105	5.0
8	7204	4.0
8	9344	5.0
8	1550	4.0
8	5482	4.0
8	9452	4.0
8	8134	5.0
8	5614	5.0
8	2883	4.0
8	11418	2.0
8	9848	5.0
8	1395	5.0
8	11243	3.0
8	272	4.0
8	6177	4.0
8	11063	4.0
8	8015	5.0
8	12614	5.0
8	12189	5.0
8	8431	5.0
8	10080	2.0
8	9478	3.0
8	2935	4.0
8	5219	5.0
8	4111	4.0
8	7240	5.0
8	6078	5.0
8	12844	5.0
8	6753	4.0
8	8181	5.0
8	3894	3.0
8	730	4.0
8	11324	2.0
8	4931	5.0
8	7785	4.0
8	13096	2.0
8	10154	5.0
8	7329	4.0
8	5121	5.0
8	8553	2.0
8	5711	5.0
8	212	3.0
8	3045	5.0
8	2621	4.0
9	10880	5.0
9	5434	2.0
9	10214	2.0
9	11363	5.0
9	5482	2.0
9	3403	4.0
9	718	3.0
9	6248	4.0
9	11679	2.0
9	13150	5.0
9	13086	5.0
9	5114	1.0
9	300	4.0
9	10262	4.0
9	2626	2.0
9	12686	4.0
9	7204	5.0
9	3237	5.0
10	12223	2.0
10	5264	5.0
10	4042	4.0
10	8599	5.0
10	7502	1.0
10	6210	3.0
10	12620	1.0
10	6177	4.0
10	11603	1.0
10	11120	5.0
10	8917	5.0
10	11164	4.0
10	10302	5.0
10	8181	4.0
10	8043	4.0
10	7864	2.0
10	9540	5.0
10	1497	5.0
10	1085	5.0
10	9987	4.0
10	7588	4.0
10	1554	4.0
10	7752	1.0
10	10705	4.0
10	1768	4.0
10	10647	5.0
10	2324	5.0
10	13013	4.0
11	1690	2.0
11	10567	3.0
11	5496	2.0
11	5460	3.0
11	10936	5.0
11	1667	3.0
11	5416	5.0
11	5949	5.0
11	9155	3.0
11	5	1.0
11	6005	3.0
11	2263	2.0
11	7044	3.0
11	4863	5.0
11	2843	2.0
11	78	5.0
11	9498	4.0
11	4366	4.0
12	9585	5.0
12	11792	3.0
12	5342	1.0
12	3104	5.0
12	533	3.0
12	5459	5.0
12	5722	5.0
12	1546	3.0
12	10124	4.0
12	10172	3.0
12	8789	5.0
12	10701	5.0
12	7428	4.0
12	5246	3.0
12	6834	4.0
12	4961	5.0
12	212	5.0
12	8952	5.0
12	10084	3.0
12	10388	5.0
12	5977	5.0
12	2253	4.0
12	5517	4.0
12	1670	4.0
12	6629	5.0
12	12596	5.0
12	2557	4.0
12	3833	5.0
12	12188	4.0
12	4632	5.0
12	1829	5.0
12	7452	4.0
12	1385	4.0
12	8501	1.0
12	4720	4.0
12	5909	5.0
12	1762	3.0
12	1019	5.0
12	5092	1.0
12	11128	5.0
12	9614	5.0
12	10375	4.0
13	1450	3.0
13	914	4.0
13	4193	5.0
13	3252	5.0
13	8933	3.0
13	1777	3.0
13	7960	3.0
13	12567	5.0
13	10028	5.0
13	3846	3.0
13	2707	5.0
13	12492	5.0
13	10705	3.0
13	7605	5.0
13	7875	4.0
13	8590	3.0
13	10740	5.0
13	3415	5.0
14	9702	5.0
14	1571	1.0
14	5711	4.0
14	8333	5.0
14	3945	1.0
14	7286	3.0
14	8131	5.0
14	6373	4.0
14	2100	2.0
14	10736	5.0
14	13074	5.0
14	5576	5.0
14	7737	4.0
14	9704	5.0
14	1955	5.0
14	10444	4.0
14	7319	4.0
14	9848	5.0
14	12013	5.0
14	6753	1.0
15	11058	1.0
15	1554	5.0
15	2308	4.0
15	10131	4.0
15	4639	4.0
15	8344	5.0
15	1782	3.0
15	1976	1.0
15	10138	1.0
15	566	4.0
15	9057	5.0
15	7599	4.0
15	12843	5.0
15	6479	4.0
15	252	4.0
15	2681	1.0
16	10659	4.0
16	5046	4.0
16	1139	5.0
16	6830	4.0
16	6882	4.0
16	2798	3.0
16	4301	5.0
16	803	4.0
16	4634	5.0
16	4087	2.0
16	5570	5.0
16	5925	2.0
16	13044	5.0
16	5262	4.0
16	2558	4.0
17	7730	5.0
17	7118	5.0
17	9405	3.0
17	5756	5.0
17	10949	5.0
17	11902	5.0
17	10261	5.0
17	3376	3.0
17	11128	5.0
17	2371	5.0
17	7204	5.0
17	2696	5.0
17	7044	5.0
17	4969	4.0
17	12188	3.0
17	11596	5.0
17	756	5.0
17	1768	5.0
17	2502	5.0
17	3674	5.0
17	5460	5.0
17	3353	5.0
17	1826	3.0
17	11941	4.0
17	11892	5.0
17	6674	5.0
17	1772	4.0
17	7643	3.0
17	5459	4.0
17	956	3.0
17	2066	5.0
17	8049	4.0
17	1911	5.0
17	10567	4.0
17	5735	5.0
17	6695	5.0
18	2225	4.0
18	6352	5.0
18	5558	4.0
18	3131	4.0
18	7591	4.0
18	2047	5.0
18	3567	4.0
18	12313	5.0
18	2405	4.0
18	8022	3.0
18	2734	4.0
18	13062	4.0
18	7831	5.0
18	7637	4.0
18	397	3.0
18	2201	4.0
18	10339	5.0
18	12124	4.0
18	6716	5.0
18	1504	5.0
18	2905	3.0
18	12969	3.0
18	6014	5.0
19	11289	1.0
19	1301	3.0
19	4730	3.0
19	9570	3.0
19	9803	5.0
19	8172	1.0
19	9315	2.0
19	6582	1.0
19	8203	2.0
19	7154	1.0
19	11022	2.0
19	9379	1.0
19	2982	3.0
19	5919	3.0
19	11213	2.0
19	9681	4.0
19	709	5.0
19	4760	1.0
20	4244	4.0
20	773	3.0
20	1728	5.0
20	8544	1.0
20	2792	5.0
20	3758	1.0
20	7073	4.0
20	11726	3.0
20	4310	2.0
20	130	5.0
20	11207	3.0
20	6386	4.0
20	796	5.0
20	8638	3.0
20	5586	3.0
20	10097	5.0
20	4994	5.0
20	11995	5.0
21	9681	5.0
21	12194	5.0
21	4044	4.0
21	4472	5.0
21	7379	5.0
21	4733	5.0
21	8522	1.0
21	4801	4.0
21	9848	5.0
21	12843	4.0
21	12447	2.0
21	1022	5.0
21	10709	4.0
21	12567	4.0
21	416	5.0
22	12642	5.0
22	8140	4.0
22	795	5.0
22	8984	4.0
22	7518	2.0
22	212	5.0
22	11744	1.0
22	6001	5.0
22	7044	4.0
22	5237	5.0
22	2385	5.0
22	9785	4.0
22	7457	2.0
22	8501	1.0
22	971	3.0
22	1762	5.0
23	3912	4.0
23	1497	5.0
23	6289	5.0
23	9299	1.0
23	11221	3.0
23	9040	3.0
23	6403	2.0
23	4718	2.0
23	1022	4.0
23	11734	5.0
23	2385	3.0
23	10687	4.0
23	10312	3.0
23	2201	3.0
23	11173	2.0
23	11816	1.0
23	7671	5.0
23	6356	4.0
23	108	1.0
23	4111	4.0
23	9686	5.0
23	12321	1.0
23	6836	1.0
23	10008	5.0
23	987	1.0
23	374	5.0
23	7263	3.0
23	3718	4.0
23	9848	4.0
23	1041	1.0
23	6674	1.0
23	10536	2.0
23	10836	3.0
23	2983	5.0
23	7243	2.0
23	2885	2.0
23	11289	5.0
23	12567	3.0
23	7249	3.0
23	4189	5.0
23	7327	4.0
23	11854	2.0
23	11063	3.0
23	10267	4.0
23	12427	2.0
23	9344	5.0
23	5807	5.0
23	2448	1.0
23	9614	1.0
23	7730	5.0
23	10069	4.0
23	12056	1.0
23	11915	1.0
23	11301	4.0
23	10437	5.0
