0	450	5.0
0	1893	3.0
0	9888	5.0
0	2585	5.0
0	896	4.0
0	48	5.0
0	7093	3.0
0	4956	5.0
0	4487	5.0
0	6490	5.0
0	8909	5.0
0	6122	4.0
0	3830	5.0
0	9103	5.0
0	2261	5.0
0	7850	5.0
0	1472	4.0
0	3162	5.0
0	3225	5.0
0	3259	5.0
0	3752	5.0
0	4202	5.0
1	6449	4.0
1	3180	5.0
1	881	5.0
1	3942	4.0
1	3495	4.0
1	3924	5.0
1	6272	5.0
1	2692	5.0
1	2474	2.0
1	5382	5.0
1	6249	5.0
1	6929	3.0
1	6231	3.0
1	525	4.0
1	223	5.0
2	3146	5.0
2	1933	5.0
2	3367	4.0
2	744	3.0
2	6366	4.0
2	3011	5.0
2	6620	5.0
2	4839	4.0
2	3580	2.0
2	5739	5.0
2	8015	5.0
2	3007	5.0
2	1827	5.0
2	8286	3.0
2	3277	1.0
2	437	3.0
2	4565	4.0
2	7444	5.0
3	2518	4.0
3	6135	5.0
3	8234	5.0
3	6754	5.0
3	5953	5.0
3	9807	5.0
3	7207	5.0
3	5523	5.0
3	3443	5.0
3	5238	5.0
3	203	5.0
3	1668	4.0
3	3064	4.0
3	800	5.0
3	8802	5.0
4	4257	5.0
4	9392	5.0
4	2426	5.0
4	2702	5.0
4	3933	5.0
4	4808	5.0
4	2685	5.0
4	3718	5.0
4	914	4.0
4	9861	4.0
4	2376	5.0
4	4720	5.0
4	4716	4.0
4	2563	4.0
4	6259	2.0
4	6612	4.0
4	9027	5.0
4	5309	5.0
4	9151	3.0
4	1728	5.0
4	5679	1.0
4	6493	5.0
4	7602	5.0
4	7202	5.0
4	3088	3.0
4	4173	4.0
4	7102	3.0
4	6892	5.0
4	9541	3.0
4	5866	3.0
4	3299	4.0
4	5837	3.0
4	6409	5.0
4	1964	4.0
4	1704	5.0
4	8651	3.0
4	4796	5.0
4	8529	4.0
4	5285	5.0
4	7886	5.0
4	9209	5.0
4	6325	4.0
5	7699	5.0
5	8102	5.0
5	962	5.0
5	5424	5.0
5	10204	5.0
5	5133	5.0
5	7039	1.0
5	5160	5.0
5	8529	4.0
5	1758	3.0
5	2051	2.0
5	3134	1.0
5	3703	3.0
5	6919	4.0
5	5093	3.0
5	3711	3.0
5	828	4.0
5	6269	5.0
5	8349	3.0
5	7238	5.0
5	272	5.0
5	8578	3.0
5	4402	5.0
5	7483	2.0
5	10092	1.0
5	9162	3.0
5	4982	5.0
5	5488	4.0
5	6616	4.0
5	7956	5.0
5	9455	5.0
5	1545	1.0
5	1709	5.0
5	6191	5.0
5	7952	5.0
5	4320	4.0
6	9678	5.0
6	474	5.0
6	5944	3.0
6	210	4.0
6	4641	5.0
6	494	4.0
6	2760	5.0
6	9526	4.0
6	625	5.0
6	3274	4.0
6	6596	5.0
6	1704	5.0
6	2084	5.0
6	74	4.0
6	8989	5.0
6	7346	5.0
6	1017	4.0
7	8011	5.0
7	7655	5.0
7	5670	5.0
7	1861	5.0
7	2833	5.0
7	3791	5.0
7	7294	4.0
7	8073	5.0
7	6881	5.0
7	3933	4.0
7	6756	5.0
7	437	3.0
7	4716	5.0
7	8015	5.0
7	3162	5.0
7	3457	3.0
7	101	5.0
7	9029	3.0
