0	0	2.0
0	1	5.0
0	2	4.0
0	3	3.0
0	4	2.0
0	5	5.0
0	6	2.0
0	7	4.0
0	8	4.0
0	9	5.0
0	10	4.0
0	11	1.0
0	12	5.0
0	13	5.0
0	14	1.0
0	15	5.0
0	16	3.0
0	17	3.0
0	18	1.0
0	19	5.0
0	20	2.0
0	21	5.0
0	22	1.0
0	23	4.0
0	24	3.0
0	25	5.0
0	26	1.0
0	27	3.0
0	28	3.0
0	29	4.0
0	30	4.0
0	31	5.0
0	32	2.0
0	33	3.0
0	35	5.0
0	38	5.0
0	39	5.0
0	41	3.0
0	42	5.0
0	43	5.0
0	44	1.0
0	45	3.0
0	47	5.0
0	48	3.0
0	49	5.0
0	50	5.0
0	51	2.0
0	52	5.0
0	53	5.0
0	54	3.0
0	55	4.0
0	56	2.0
0	57	2.0
0	58	4.0
0	59	4.0
0	60	5.0
0	61	5.0
0	62	3.0
0	63	1.0
0	64	5.0
0	65	3.0
0	66	5.0
0	67	3.0
0	68	5.0
0	70	3.0
0	71	5.0
0	72	5.0
0	73	5.0
0	74	5.0
0	75	2.0
0	76	4.0
0	77	5.0
0	78	5.0
0	79	4.0
1	2	5.0
1	22	5.0
1	29	5.0
1	41	5.0
1	80	4.0
1	81	5.0
1	82	3.0
1	84	5.0
1	85	5.0
1	87	5.0
1	88	5.0
1	89	5.0
1	91	5.0
1	92	3.0
1	93	5.0
1	94	5.0
1	95	5.0
1	96	4.0
1	97	5.0
1	98	5.0
1	99	5.0
1	100	5.0
1	101	5.0
1	102	4.0
1	104	5.0
1	106	5.0
1	107	4.0
1	108	4.0
1	109	5.0
1	110	5.0
1	111	4.0
1	112	5.0
1	113	5.0
1	115	5.0
1	116	4.0
1	117	5.0
1	118	5.0
1	119	5.0
1	120	4.0
1	121	4.0
1	122	4.0
1	123	4.0
1	124	5.0
2	22	5.0
2	29	5.0
2	41	4.0
2	80	3.0
2	81	5.0
2	82	4.0
2	83	3.0
2	84	5.0
2	85	3.0
2	86	4.0
2	87	5.0
2	88	3.0
2	89	2.0
2	90	3.0
2	91	3.0
2	92	4.0
2	93	3.0
2	94	5.0
2	95	2.0
2	96	3.0
2	97	1.0
2	98	5.0
2	99	5.0
2	100	5.0
2	101	4.0
2	102	3.0
2	103	4.0
2	104	4.0
2	105	3.0
2	106	2.0
2	107	4.0
2	108	5.0
2	109	4.0
2	110	5.0
2	111	3.0
2	112	3.0
2	113	5.0
2	114	5.0
2	115	4.0
2	116	4.0
2	117	5.0
2	118	5.0
2	119	4.0
2	121	4.0
2	122	3.0
2	123	5.0
2	124	3.0
3	55	5.0
3	80	2.0
3	82	2.0
3	88	4.0
3	91	5.0
3	98	5.0
3	99	1.0
3	103	2.0
3	105	5.0
3	109	2.0
3	113	2.0
3	114	3.0
3	117	2.0
3	121	3.0
3	122	3.0
3	123	2.0
3	125	3.0
4	22	3.0
4	29	3.0
4	41	4.0
4	55	2.0
4	80	4.0
4	81	5.0
4	82	3.0
4	83	5.0
4	84	4.0
4	85	4.0
4	86	3.0
4	88	4.0
4	89	4.0
4	90	3.0
4	91	5.0
4	92	3.0
4	94	5.0
4	95	4.0
4	96	4.0
4	97	4.0
4	98	3.0
4	99	4.0
4	100	4.0
4	101	4.0
4	102	5.0
4	103	3.0
4	106	4.0
4	107	4.0
4	108	3.0
4	109	5.0
4	110	5.0
4	111	4.0
4	114	4.0
4	115	3.0
4	117	5.0
4	118	5.0
4	119	5.0
4	120	3.0
4	121	3.0
4	122	4.0
4	123	3.0
4	124	4.0
5	19	1.0
5	127	4.0
5	128	4.0
5	129	1.0
5	130	1.0
5	131	4.0
5	132	4.0
5	134	3.0
5	135	4.0
5	136	4.0
5	138	4.0
5	139	1.0
5	141	3.0
5	142	4.0
5	143	5.0
5	144	4.0
5	145	5.0
5	146	5.0
5	147	5.0
5	148	5.0
5	149	4.0
5	150	5.0
5	151	5.0
5	152	4.0
5	153	1.0
5	154	4.0
5	155	5.0
5	156	4.0
5	157	3.0
5	158	4.0
5	159	4.0
5	160	1.0
5	161	4.0
5	162	5.0
6	2	5.0
6	22	2.0
6	29	5.0
