0	4116	5.0
0	7987	3.0
0	5496	5.0
0	7341	3.0
0	5992	5.0
0	8320	3.0
0	4543	4.0
0	2560	5.0
0	7991	4.0
0	2897	3.0
0	4103	4.0
0	4928	2.0
0	6648	5.0
0	4260	5.0
0	6408	4.0
0	6341	5.0
0	4369	4.0
0	2567	3.0
0	7490	4.0
0	8565	1.0
0	8539	5.0
0	6568	4.0
0	2869	3.0
0	7558	2.0
0	6229	2.0
0	661	3.0
0	1037	3.0
0	639	5.0
0	3577	5.0
0	3261	4.0
0	1047	5.0
0	3221	2.0
0	2947	5.0
0	7861	4.0
1	2617	5.0
1	7656	4.0
1	5300	5.0
1	3168	4.0
1	575	4.0
1	3229	3.0
1	3786	4.0
1	6678	2.0
1	2912	1.0
1	7267	3.0
1	88	3.0
1	1270	5.0
1	2105	5.0
1	5209	5.0
1	6775	5.0
1	2576	5.0
1	6643	3.0
1	1966	5.0
1	4026	4.0
1	8314	5.0
1	2157	5.0
1	2382	5.0
1	6793	5.0
1	5537	3.0
1	1322	4.0
1	4134	3.0
1	3074	5.0
1	4233	5.0
1	757	2.0
1	1579	5.0
1	1911	5.0
1	2495	4.0
1	960	5.0
1	229	5.0
2	2656	4.0
2	112	4.0
2	7681	5.0
2	6786	3.0
2	8712	4.0
2	3341	3.0
2	7052	4.0
2	8051	4.0
2	4261	3.0
2	1119	3.0
2	4487	3.0
2	4551	2.0
2	2947	4.0
2	6366	4.0
2	8095	4.0
2	4731	3.0
3	1760	4.0
3	8363	5.0
3	3082	5.0
3	4413	5.0
3	8515	4.0
3	1756	5.0
3	3452	3.0
3	6899	4.0
3	6539	5.0
3	5435	5.0
3	4104	5.0
3	8559	5.0
3	7440	5.0
3	6626	5.0
3	2163	3.0
3	2243	5.0
4	6883	5.0
4	2574	5.0
4	5123	2.0
4	8703	4.0
4	6397	5.0
4	4458	2.0
4	1519	5.0
4	7170	5.0
4	7073	5.0
4	5861	3.0
4	5295	1.0
4	8012	5.0
4	8346	5.0
4	5304	1.0
4	6265	5.0
4	1818	5.0
4	1876	5.0
4	6859	5.0
4	2536	5.0
4	6559	3.0
4	6810	5.0
4	5355	1.0
4	6168	5.0
4	2652	2.0
4	5525	4.0
4	6774	5.0
